Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2022-11-14,46,3466,3362,1544,14625,20379,19859,27086,24145,24018,473,12224,11067,0,0,0.07933625436168117,0.006668913867845697,0.006668913867845697,0.12897354210314751,0.05032095313389532,0.05032095313389532,0.029698966620214824,0,0,1220,134,132,3434,1192,1198,16,0,0,1486,5824,16,146501,181455,126115
2022-11-21,47,3050,2958,1359,13881,20703,19966,27488,24549,24203,416,11435,10065,0,0,0.07933625436168117,0.003903183601682507,0.003903183601682507,0.12897354210314751,0.049416178501756995,0.049416178501756995,0.029698966620214824,0,0,1160,80,78,3493,1193,1187,14,0,0,1318,5873,14,147819,187328,126129
2022-11-28,48,2684,2603,1196,13146,21034,20106,27842,24904,24366,366,10599,9054,0,0,0.07933625436168117,0.0011374533355193173,0.0011374533355193173,0.12897354210314751,0.048511403869618656,0.048511403869618656,0.029698966620214824,0,0,1101,24,23,3545,1191,1174,12,0,0,1148,5910,12,148967,193238,126141
2022-12-05,49,2362,2291,1052,12425,21346,20250,28153,25216,24510,322,9725,8038,0,0,0.07933625436168117,0,0,0.12897354210314751,0.04760662923748032,0.04760662923748032,0.029698966620214824,0,0,1043,0,0,3591,1186,1160,11,0,0,1043,5937,11,150010,199175,126152
2022-12-12,50,2078,2016,926,11723,21621,20376,28427,25491,24636,284,8822,7019,0,0,0.07933625436168117,0,0,0.12897354210314751,0.046701854605341986,0.046701854605341986,0.029698966620214824,0,0,986,0,0,3631,1178,1145,10,0,0,986,5954,10,150996,205129,126162
2022-12-19,51,1829,1774,815,11042,21863,20487,28668,25733,24747,249,7897,6002,0,0,0.07933625436168117,0,0,0.12897354210314751,0.045797079973203654,0.045797079973203654,0.029698966620214824,0,0,930,0,0,3666,1167,1128,8,0,0,930,5961,8,151926,211090,126170
2022-12-26,52,1609,1561,717,10386,22076,20585,28881,25946,24845,220,6955,4989,0,0,0.07933625436168117,0,0,0.12897354210314751,0.04489230534106532,0.04489230534106532,0.029698966620214824,0,0,876,0,0,3697,1155,1111,7,0,0,876,5963,7,152802,217053,126177
2023-01-02,53,1416,1374,631,9755,22263,20671,29067,26133,24931,193,6001,3982,0,0,0.07933625436168117,0,0,0.12897354210314751,0.04398753070892699,0.04398753070892699,0.029698966620214824,0,0,824,0,0,3725,1141,1093,7,0,0,824,5959,7,153626,223012,126184
2023-01-09,54,1246,1209,555,9151,22428,20747,29231,26298,25007,170,5040,2984,0,0,0.07933625436168117,0,0,0.12897354210314751,0.04308275607678866,0.04308275607678866,0.029698966620214824,0,0,774,0,0,3749,1126,1074,6,0,0,774,5949,6,154400,228961,126190
2023-01-16,55,1096,1064,488,8575,22573,20814,29376,26443,25074,150,4076,1996,0,0,0.07933625436168117,0,0,0.12897354210314751,0.04217798144465032,0.04217798144465032,0.029698966620214824,0,0,726,0,0,3770,1109,1055,5,0,0,726,5934,5,155126,234895,126195
2023-01-23,56,964,936,429,8027,22701,20873,29504,26571,25133,132,3113,1020,0,0,0.07933625436168117,0,0,0.12897354210314751,0.04127320681251199,0.04127320681251199,0.029698966620214824,0,0,680,0,0,3789,1091,1035,4,0,0,680,5915,4,155806,240810,126199
2023-01-30,57,848,824,378,7506,22813,20924,29616,26683,25184,116,2152,56,0,0,0.07933625436168117,0,0,0.12897354210314751,0.040368432180373656,0.040368432180373656,0.029698966620214824,0,0,637,0,0,3805,1073,1015,4,0,0,637,5893,4,156443,246703,126203
2023-02-06,58,746,725,333,7013,22912,20969,29715,26782,25229,102,1198,45,0,0,0.07933625436168117,0,0,0.12897354210314751,0.03946365754823532,0.03946365754823532,0.029698966620214824,0,0,595,0,0,3820,1053,994,3,0,0,595,5867,3,157038,252570,126206
2023-02-13,59,656,638,293,6547,22999,21009,29802,26869,25269,90,252,40,0,0,0.07933625436168117,0,0,0.12897354210314751,0.03855888291609698,0.03855888291609698,0.029698966620214824,0,0,556,0,0,3832,1033,973,3,0,0,556,5838,3,157594,258408,126209
