Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-01-16,55,3345,13215,1469,15334,31598,16203,25462,33965,17832,1041,28593,14175,0,1265,0.063385487379308,0.002227123786479615,0.002227123786479615,0.10739217558163683,0.010003548365923877,0.010003548365923877,0.019378799176979176,0,0,1010,67,36,2698,325,177,65,0,0,1113,3200,65,160878,180204,146754
2023-01-23,56,2986,13064,1311,14721,33008,16357,25801,35382,17990,359,29760,14202,0,1266,0.063385487379308,2.238393813091058e-4,2.238393813091058e-4,0.10739217558163683,0.007367249663980738,0.007367249663980738,0.019378799176979176,0,0,972,7,4,2734,250,131,20,0,0,983,3115,20,161861,183319,146774
2023-01-30,57,2666,12931,1170,14108,34409,16498,26114,36783,18131,320,30994,14258,0,1268,0.063385487379308,0,0,0.10739217558163683,0.004730950962037609,0.004730950962037609,0.019378799176979176,0,0,933,0,0,2771,167,85,7,0,0,933,3023,7,162794,186342,146781
2023-02-06,58,2380,12814,1045,13500,35796,16623,26394,38170,18256,286,32304,14345,0,1270,0.063385487379308,0,0,0.10739217558163683,0.002094652260094478,0.002094652260094478,0.019378799176979176,0,0,894,0,0,2804,77,38,6,0,0,894,2919,6,163688,189261,146787
2023-02-13,59,2125,12711,933,12899,37170,16735,26643,39544,18368,255,33678,14457,0,1271,0.063385487379308,0,0,0.10739217558163683,0,0,0.019378799176979176,0,0,856,0,0,2835,0,0,6,0,0,856,2835,6,164544,192096,146793
2023-02-20,60,1897,12621,833,12309,38533,16835,26866,40907,18468,228,35041,14557,0,1273,0.063385487379308,0,0,0.10739217558163683,0,0,0.019378799176979176,0,0,818,0,0,2861,0,0,5,0,0,818,2861,5,165362,194957,146798
2023-02-27,61,1694,12543,744,11732,39886,16924,27065,42260,18557,203,36394,14646,0,1275,0.063385487379308,0,0,0.10739217558163683,0,0,0.019378799176979176,0,0,780,0,0,2885,0,0,4,0,0,780,2885,4,166142,197842,146802
2023-03-06,62,1512,12475,664,11170,41231,17004,27243,43605,18637,182,37739,14726,0,1277,0.063385487379308,0,0,0.10739217558163683,0,0,0.019378799176979176,0,0,744,0,0,2907,0,0,4,0,0,744,2907,4,166886,200749,146806
2023-03-13,63,1350,12415,593,10624,42569,17075,27401,44943,18708,162,39077,14797,0,1278,0.063385487379308,0,0,0.10739217558163683,0,0,0.019378799176979176,0,0,708,0,0,2926,0,0,4,0,0,708,2926,4,167594,203675,146810
2023-03-20,64,1205,12364,529,10096,43900,17139,27543,46274,18772,145,40408,14861,0,1280,0.063385487379308,0,0,0.10739217558163683,0,0,0.019378799176979176,0,0,673,0,0,2943,0,0,3,0,0,673,2943,3,168267,206618,146813
2023-03-27,65,1076,12320,472,9585,45226,17196,27669,47600,18829,129,41734,14918,0,1282,0.063385487379308,0,0,0.10739217558163683,0,0,0.019378799176979176,0,0,640,0,0,2958,0,0,3,0,0,640,2958,3,168907,209576,146816
2023-04-03,66,961,12283,421,9092,46547,17247,27782,48921,18880,115,43055,14969,0,1284,0.063385487379308,0,0,0.10739217558163683,0,0,0.019378799176979176,0,0,608,0,0,2971,0,0,2,0,0,608,2971,2,169515,212547,146818
2023-04-10,67,858,12251,376,8619,47864,17292,27883,50238,18925,103,44372,15014,0,1285,0.063385487379308,0,0,0.10739217558163683,0,0,0.019378799176979176,0,0,576,0,0,2984,0,0,2,0,0,576,2984,2,170091,215531,146820
2023-04-17,68,766,12224,336,8165,49178,17332,27973,51552,18965,92,45686,15054,0,1287,0.063385487379308,0,0,0.10739217558163683,0,0,0.019378799176979176,0,0,546,0,0,2994,0,0,2,0,0,546,2994,2,170637,218525,146822
