Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-06-05,75,8979,11703,1724,32595,34012,16101,41546,37077,17943,20929,30681,14080,240,743,0.028591493608561797,0.01715973019625159,0.01715973019625159,0.05816055157669712,0.026393707122775452,0.026393707122775452,0,0.007925753269727727,0.007925753269727727,926,569,277,2351,948,471,0,240,114,1772,3770,354,185596,202614,171738
2023-06-12,76,8162,11112,1529,32681,34771,16028,42564,38169,18031,19531,31053,13813,201,735,0.028591493608561797,0.016674145491434905,0.016674145491434905,0.05816055157669712,0.025731742460916418,0.025731742460916418,0,0.007616548521953393,0.007616548521953393,932,567,268,2416,954,462,0,234,107,1767,3832,341,187363,206446,172079
2023-06-19,77,7398,10581,1356,32672,35467,15942,43489,39201,18103,17980,31355,13534,161,728,0.028591493608561797,0.01618856078661822,0.01618856078661822,0.05816055157669712,0.025069777799057377,0.025069777799057377,0,0.00730734377417906,0.00730734377417906,934,563,259,2476,957,452,0,227,101,1756,3885,328,189119,210331,172407
2023-06-26,78,6681,10102,1202,32576,36109,15846,44327,40181,18162,16289,31597,13246,121,720,0.028591493608561797,0.015702976081801535,0.015702976081801535,0.05816055157669712,0.024407813137198343,0.024407813137198343,0,0.006998139026404726,0.006998139026404726,934,557,250,2529,957,442,0,219,95,1741,3928,314,190860,214259,172721
2023-07-03,79,6006,9670,1066,32402,36705,15741,45084,41115,18209,14468,31788,12951,82,713,0.028591493608561797,0.015217391376984852,0.015217391376984852,0.05816055157669712,0.02374584847533931,0.02374584847533931,0,0.006688934278630394,0.006688934278630394,931,549,241,2578,954,431,0,211,89,1721,3963,300,192581,218222,173021
2023-07-10,80,5367,9279,945,32157,37260,15630,45765,42008,18247,12527,31935,12652,42,705,0.028591493608561797,0.014731806672168168,0.014731806672168168,0.05816055157669712,0.023083883813480276,0.023083883813480276,0,0.006379729530856061,0.006379729530856061,926,541,232,2622,949,420,0,203,83,1699,3991,286,194280,222213,173307
2023-07-17,81,4761,8926,838,31846,37780,15514,46373,42865,18277,10473,32044,12350,2,698,0.028591493608561797,0.014246221967351484,0.014246221967351484,0.05816055157669712,0.022421919151621242,0.022421919151621242,0,0.006070524783081727,0.006070524783081727,919,531,223,2662,942,409,0,194,77,1673,4013,271,195953,226226,173578
2023-07-24,82,4221,8605,743,31475,38271,15396,46913,43691,18301,8316,32122,12047,0,690,0.028591493608561797,0.0137606372625348,0.0137606372625348,0.05816055157669712,0.021759954489762208,0.021759954489762208,0,0.0057613200353073945,0.0057613200353073945,911,520,213,2697,933,398,0,185,71,1644,4028,256,197597,230254,173834
2023-07-31,83,3743,8313,659,31053,38738,15276,47391,44491,18319,6066,32175,11745,0,683,0.028591493608561797,0.013275052557718117,0.013275052557718117,0.05816055157669712,0.021097989827903174,0.021097989827903174,0,0.005452115287533062,0.005452115287533062,900,508,204,2728,922,386,0,175,66,1612,4036,241,199209,234290,174075
2023-08-07,84,3319,8046,584,30589,39185,15156,47815,45268,18334,3734,32208,11446,0,675,0.028591493608561797,0.012789467852901432,0.012789467852901432,0.05816055157669712,0.020436025166044137,0.020436025166044137,0,0.005142910539758728,0.005142910539758728,888,495,195,2756,909,374,0,165,60,1578,4039,225,200787,238329,174300
2023-08-14,85,2943,7802,518,30090,39615,15036,48191,46024,18345,1329,32225,11149,0,668,0.028591493608561797,0.01230388314808475,0.01230388314808475,0.05816055157669712,0.019774060504185103,0.019774060504185103,0,0.0048337057919843945,0.0048337057919843945,875,482,186,2781,895,363,0,156,55,1543,4039,211,202330,242368,174511
2023-08-21,86,2609,7578,459,29564,40031,14917,48525,46762,18354,334,32229,10857,0,660,0.028591493608561797,0.011818298443268064,0.011818298443268064,0.05816055157669712,0.01911209584232607,0.01911209584232607,0,0.00452450104421006,0.00452450104421006,860,468,178,2803,880,351,0,146,50,1506,4034,196,203836,246402,174707
2023-08-28,87,2313,7372,407,29015,40436,14800,48821,47485,18360,296,32225,10570,0,653,0.028591493608561797,0.011332713738451381,0.011332713738451381,0.05816055157669712,0.018450131180467035,0.018450131180467035,0,0.004215296296435728,0.004215296296435728,845,454,169,2822,863,339,0,136,46,1468,4024,182,205304,250426,174889
2023-09-04,88,2051,7182,361,28447,40832,14685,49083,48194,18365,262,32215,10289,0,645,0.028591493608561797,0.010847129033634696,0.010847129033634696,0.05816055157669712,0.017788166518607998,0.017788166518607998,0,0.0039060915486613945,0.0039060915486613945,830,439,161,2839,845,327,0,126,41,1430,4011,167,206734,254437,175056
