Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-07-24,82,5872,9027,1121,32138,41414,18474,44039,42320,19055,16191,40374,17825,26,555,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,926,0,0,2385,0,0,40,0,0,926,2385,40,186827,204463,173439
2023-07-31,83,5225,8577,997,31865,42409,18598,44650,43315,19179,14415,41369,17949,0,545,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,920,0,0,2423,0,0,36,0,0,920,2423,36,187747,206886,173475
2023-08-07,84,4649,8167,887,31529,43354,18708,45194,44260,19289,12535,42314,18059,0,535,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,912,0,0,2456,0,0,32,0,0,912,2456,32,188659,209342,173507
2023-08-14,85,4137,7792,789,31138,44254,18806,45678,45160,19387,10561,43214,18157,0,525,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,903,0,0,2486,0,0,28,0,0,903,2486,28,189562,211828,173535
2023-08-21,86,3681,7448,702,30703,45113,18893,46110,46019,19474,8504,44073,18244,0,515,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,891,0,0,2513,0,0,24,0,0,891,2513,24,190453,214341,173559
2023-08-28,87,3275,7132,625,30230,45934,18970,46497,46840,19551,6373,44894,18321,0,505,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,879,0,0,2537,0,0,19,0,0,879,2537,19,191332,216878,173578
2023-09-04,88,2914,6841,556,29726,46720,19039,46844,47626,19620,4176,45680,18390,0,495,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,865,0,0,2558,0,0,14,0,0,865,2558,14,192197,219436,173592
2023-09-11,89,2593,6572,495,29196,47474,19100,47156,48380,19681,1920,46434,18451,0,485,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,851,0,0,2577,0,0,9,0,0,851,2577,9,193048,222013,173601
2023-09-18,90,2307,6323,440,28646,48198,19155,47438,49104,19736,286,47158,18506,0,475,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,836,0,0,2594,0,0,4,0,0,836,2594,4,193884,224607,173605
2023-09-25,91,2053,6092,392,28080,48895,19203,47691,49801,19784,254,47855,18554,0,466,0.028630489291662016,0,0,0.05501425329197839,0,0,0.00224672529134564,0,0,820,0,0,2610,0,0,1,0,0,820,2610,1,194704,227217,173606
