Date,Week,Backlog of visa applications - Homes for Ukraine,Backlog of visa applications - Family Scheme,Backlog of visa applications - Super Sponsor,Backlog of visas issued - Homes for Ukraine,Backlog of visas issued - Family Scheme,Backlog of visas issued - Super Sponsor,Backlog of visas issued - Homes for Ukraine (upper bound),Backlog of visas issued - Family Scheme (upper bound),Backlog of visas issued - Super Sponsor (upper bound),Backlog of visas issued - Homes for Ukraine (lower bound),Backlog of visas issued - Family Scheme (lower bound),Backlog of visas issued - Super Sponsor (lower bound),Weekly applications - Homes for Ukraine,Weekly applications - Family Scheme,Arrival rate - Homes for Ukraine,Arrival rate - Family Scheme,Arrival rate - Super Sponsor,Arrival rate - Homes for Ukraine (upper bound),Arrival rate - Family Scheme (upper bound),Arrival rate - Super Sponsor (upper bound),Arrival rate - Homes for Ukraine (lower bound),Arrival rate - Family Scheme (lower bound),Arrival rate - Super Sponsor (lower bound),Weekly arrivals - Homes for Ukraine,Weekly arrivals - Family Scheme,Weekly arrivals - Super Sponsor,Weekly arrivals - Homes for Ukraine (upper bound),Weekly arrivals - Family Scheme (upper bound),Weekly arrivals - Super Sponsor (upper bound),Weekly arrivals - Homes for Ukraine (lower bound),Weekly arrivals - Family Scheme (lower bound),Weekly arrivals - Super Sponsor (lower bound),Weekly arrivals,Weekly arrivals (upper bound),Weekly arrivals (lower bound),Total arrivals,Total arrivals (upper bound),Total arrivals (lower bound)
2023-01-30,57,3312,12583,1601,27011,26584,13144,28397,30593,15709,24859,22069,10229,0,1134,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,862,443,0,1420,753,0,402,196,1305,2173,598,160880,170462,152920
2023-02-06,58,2958,12369,1430,27365,27051,12881,28751,31538,15694,25213,21948,9647,0,1132,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,879,434,0,1467,753,0,401,186,1313,2220,587,162193,172682,153507
2023-02-13,59,2642,12176,1277,27681,27480,12608,29067,32462,15672,25529,21759,9048,0,1130,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,894,426,0,1512,752,0,399,175,1320,2264,574,163513,174946,154081
2023-02-20,60,2359,12002,1140,27964,27874,12328,29350,33369,15645,25812,21505,8434,0,1128,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,908,417,0,1556,751,0,395,164,1325,2307,559,164838,177253,154640
2023-02-27,61,2107,11844,1018,28216,28237,12043,29602,34262,15614,26064,21189,7806,0,1126,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,921,407,0,1600,750,0,391,153,1328,2350,544,166166,179603,155184
2023-03-06,62,1882,11701,909,28441,28571,11754,29827,35144,15581,26289,20813,7166,0,1124,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,933,398,0,1643,749,0,385,142,1331,2392,527,167497,181995,155711
2023-03-13,63,1681,11571,812,28642,28879,11463,30028,36018,15548,26490,20380,6516,0,1122,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,944,388,0,1685,747,0,378,130,1332,2432,508,168829,184427,156219
2023-03-20,64,1501,11453,725,28822,29162,11171,30208,36886,15517,26670,19891,5858,0,1120,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,955,379,0,1727,745,0,370,118,1334,2472,488,170163,186899,156707
2023-03-27,65,1340,11346,647,28983,29423,10880,30369,37750,15489,26831,19347,5192,0,1118,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,964,369,0,1769,744,0,361,106,1333,2513,467,171496,189412,157174
2023-04-03,66,1197,11248,578,29126,29665,10589,30512,38613,15464,26974,18751,4518,0,1116,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,972,360,0,1810,743,0,351,94,1332,2553,445,172828,191965,157619
2023-04-10,67,1069,11159,516,29254,29888,10301,30640,39476,15444,27102,18103,3839,0,1114,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,980,350,0,1851,741,0,340,82,1330,2592,422,174158,194557,158041
2023-04-17,68,955,11077,461,29368,30094,10016,30754,40341,15429,27216,17404,3154,0,1112,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,988,340,0,1893,740,0,329,70,1328,2633,399,175486,197190,158440
2023-04-24,69,853,11002,412,29470,30284,9734,30856,41210,15421,27318,16655,2463,0,1110,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,995,331,0,1934,740,0,316,57,1326,2674,373,176812,199864,158813
2023-05-01,70,762,10933,368,29561,30460,9456,30947,42085,15420,27409,15856,1768,0,1108,0,0.03305201260203443,0.03305201260203443,0,0.04794533353953588,0.04794533353953588,0,0.018158691664532975,0.018158691664532975,0,1001,322,0,1976,739,0,302,45,1323,2715,347,178135,202579,159160
